identificador,columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,columna_35,columna_36,columna_37,columna_38,columna_39,columna_40,columna_41,columna_42,columna_43,columna_44,columna_45,columna_46,columna_47,columna_48,columna_49
7816,nombreA7816,apellidoA7816,45048,168.81,Activo,43639,62,95,84,21,53,92,7,6,92,37,63,59,84,85,63,18,82,8,52,38,60,40,17,64,23,57,85,70,89,81,18,90,94,76,10,90,53,0,94,14,75,4,56
7817,nombreA7817,apellidoA7817,45079,170.06,Activo,43640,77,74,57,75,29,21,41,26,69,35,93,24,21,57,17,23,8,86,81,43,84,25,29,86,36,94,5,81,64,4,4,18,57,32,22,65,22,85,61,22,93,58,24
7818,nombreA7818,apellidoA7818,45109,171.31,Activo,43641,58,41,1,88,24,98,91,5,1,51,65,67,58,9,87,32,83,28,3,60,34,91,17,51,26,6,79,18,4,95,67,25,74,36,21,49,59,22,49,97,51,38,96
7819,nombreA7819,apellidoA7819,45140,172.56,Activo,43642,21,6,96,85,76,95,20,6,81,68,26,6,24,3,34,10,78,92,80,38,75,91,63,58,27,21,38,45,41,97,87,80,92,67,16,7,97,63,83,74,55,58,61
7820,nombreA7820,apellidoA7820,45171,173.81,Activo,43643,87,44,34,52,53,63,54,65,82,86,22,27,98,34,35,39,23,60,91,67,99,55,44,71,82,87,73,55,95,35,88,22,89,43,53,80,73,61,79,24,59,42,45
7821,nombreA7821,apellidoA7821,45201,175.06,Activo,43644,69,67,51,10,89,91,39,19,79,89,69,96,77,35,71,20,51,73,29,80,48,98,96,40,88,18,76,4,20,49,53,5,50,53,28,79,45,14,4,76,21,16,80
7822,nombreA7822,apellidoA7822,45232,176.31,Activo,43645,48,9,17,3,83,98,95,75,25,48,31,75,31,7,44,39,19,92,46,23,64,18,50,95,11,35,99,92,28,26,24,53,10,52,62,5,60,83,36,53,72,5,36
7823,nombreA7823,apellidoA7823,45262,177.56,Activo,43646,59,98,35,10,14,33,14,72,12,48,72,7,46,71,69,29,19,26,31,45,38,50,83,89,84,90,59,44,43,21,83,17,74,78,85,55,24,63,60,0,52,0,51
7824,nombreA7824,apellidoA7824,45293,178.81,Activo,43647,18,16,87,38,0,26,92,19,36,79,2,37,44,22,59,29,70,31,19,47,24,35,57,52,88,0,2,92,1,46,63,72,66,22,34,66,58,79,32,6,34,22,83
7825,nombreA7825,apellidoA7825,45324,180.06,Activo,43648,87,66,87,33,79,25,53,24,10,74,80,57,38,27,75,34,25,29,65,43,19,94,87,49,40,38,89,95,78,43,46,80,42,64,48,62,56,28,60,99,91,50,4
7826,nombreA7826,apellidoA7826,45353,181.31,Activo,43649,48,53,57,59,15,61,65,36,33,5,6,57,55,69,88,37,13,13,64,18,4,57,25,37,39,38,90,80,86,95,98,16,59,73,12,39,93,58,51,20,90,97,83
7827,nombreA7827,apellidoA7827,45384,182.56,Activo,43650,1,97,23,39,30,94,60,26,29,81,76,35,12,67,46,10,60,81,18,62,56,88,12,94,84,14,91,16,27,27,69,14,1,75,5,38,34,71,24,94,8,20,23
7828,nombreA7828,apellidoA7828,45414,183.81,Activo,43651,11,65,52,83,62,27,7,61,85,62,9,10,75,57,26,85,31,7,78,31,60,67,84,98,99,84,6,27,47,78,67,74,86,85,10,90,90,32,40,11,32,72,35
7829,nombreA7829,apellidoA7829,45445,185.06,Activo,43652,11,0,46,93,63,3,21,64,48,94,62,43,16,59,6,26,26,99,93,11,98,99,29,94,15,7,32,19,20,91,42,64,87,7,58,78,8,52,66,47,20,96,18
7830,nombreA7830,apellidoA7830,45475,186.31,Activo,43653,42,58,41,10,53,23,52,66,50,6,69,53,32,66,30,47,42,88,78,52,7,78,10,31,22,48,78,95,22,8,26,2,37,73,82,45,62,37,17,77,43,11,15
7831,nombreA7831,apellidoA7831,45506,187.56,Activo,43654,72,96,0,29,66,76,61,10,75,87,96,92,41,13,54,76,69,24,2,3,0,97,3,20,96,77,19,90,47,91,5,38,6,16,55,30,32,67,37,9,85,41,64
7832,nombreA7832,apellidoA7832,45537,188.81,Activo,43655,91,40,30,46,97,14,4,55,9,91,4,89,31,96,38,53,78,75,81,55,72,81,0,85,36,91,4,77,69,26,69,68,63,14,24,96,98,48,3,2,85,63,27
7833,nombreA7833,apellidoA7833,45567,190.06,Activo,43656,61,61,33,7,18,39,37,93,90,2,74,2,38,48,95,23,92,84,85,7,77,79,64,67,67,26,57,54,27,80,21,31,49,31,69,75,62,33,13,64,76,38,13
7834,nombreA7834,apellidoA7834,45598,191.31,Activo,43657,81,8,29,36,7,80,38,11,60,26,31,51,39,28,13,59,49,46,55,36,44,57,94,53,87,80,0,34,96,2,73,14,88,46,41,36,84,91,57,55,57,11,88
7835,nombreA7835,apellidoA7835,45628,192.56,Activo,43658,79,9,32,86,10,97,81,68,79,71,56,90,83,39,54,29,17,93,3,18,10,85,74,51,64,6,87,36,71,71,22,96,96,16,76,93,96,74,2,48,94,30,26
7836,nombreA7836,apellidoA7836,45659,193.81,Activo,43659,66,5,29,66,31,86,72,95,42,82,57,56,77,15,24,7,18,51,62,80,35,57,73,16,71,61,25,64,19,81,7,69,48,55,6,75,51,21,66,28,83,89,98
7837,nombreA7837,apellidoA7837,45690,195.06,Activo,43660,24,85,74,45,96,72,20,76,9,78,33,69,44,28,45,53,4,16,28,38,80,51,47,91,55,65,73,54,97,83,50,48,20,45,12,30,4,94,90,22,58,44,53
7838,nombreA7838,apellidoA7838,45718,196.31,Activo,43661,62,80,57,25,22,97,51,36,28,46,64,2,63,36,31,42,2,16,50,35,18,96,0,84,38,57,15,70,64,73,9,96,43,90,23,54,15,10,77,79,71,70,19
7839,nombreA7839,apellidoA7839,45749,197.56,Activo,43662,52,85,8,51,3,59,15,88,86,54,67,46,85,97,87,32,32,12,98,71,85,66,1,85,16,70,51,58,2,8,33,79,64,15,33,53,18,8,14,28,33,68,9
7840,nombreA7840,apellidoA7840,45779,198.81,Activo,43663,98,31,69,17,90,72,50,34,90,44,71,49,6,14,99,83,86,63,41,36,99,48,38,76,23,82,87,48,96,8,54,25,40,97,90,75,65,50,56,72,65,60,13
7841,nombreA7841,apellidoA7841,45810,200.06,Activo,43664,82,95,35,52,28,66,34,98,59,69,47,89,29,66,29,4,70,71,74,91,55,46,35,51,25,63,4,81,33,5,37,31,6,18,80,41,10,65,53,3,16,8,47
7842,nombreA7842,apellidoA7842,45840,201.31,Activo,43665,36,71,67,17,67,82,45,53,25,95,77,41,79,29,56,95,34,58,12,88,75,11,92,17,48,2,99,40,89,98,69,16,69,18,28,41,40,40,94,94,89,62,48
7843,nombreA7843,apellidoA7843,45871,202.56,Activo,43666,27,53,39,4,91,87,78,33,21,51,42,47,88,55,15,56,54,85,23,20,80,92,38,71,56,10,84,77,11,14,23,49,76,78,47,66,88,17,19,81,10,98,31
7844,nombreA7844,apellidoA7844,45902,203.81,Activo,43667,17,93,23,92,81,78,72,14,35,85,52,54,12,3,13,11,92,97,48,74,93,80,90,79,69,68,76,45,60,46,21,75,84,13,68,22,32,89,74,46,67,91,56
7845,nombreA7845,apellidoA7845,45932,205.06,Activo,43668,42,94,67,35,84,46,82,98,31,20,38,21,66,35,76,71,34,23,87,96,7,55,12,87,7,79,64,76,33,50,97,84,90,76,9,5,68,0,15,84,60,71,11
7846,nombreA7846,apellidoA7846,45963,206.31,Activo,43669,23,25,36,51,42,46,78,82,52,67,15,17,88,33,37,58,39,79,28,63,96,94,68,74,95,39,18,80,6,99,9,33,1,73,20,36,90,10,36,96,29,0,40
7847,nombreA7847,apellidoA7847,45993,207.56,Activo,43670,47,99,97,40,28,6,40,87,10,73,48,22,67,35,99,60,37,42,45,62,71,54,20,25,43,58,33,18,31,3,40,10,29,58,77,63,52,15,27,0,92,22,92
7848,nombreA7848,apellidoA7848,46024,208.81,Activo,43671,80,76,47,20,2,31,7,30,8,3,66,85,35,92,53,8,26,19,38,41,62,41,80,38,93,50,24,71,78,21,78,30,25,63,96,77,71,35,69,38,92,65,33
7849,nombreA7849,apellidoA7849,46055,210.06,Activo,43672,36,43,53,79,95,89,65,17,46,40,56,58,62,68,14,54,0,85,29,11,86,52,86,71,12,54,89,36,67,29,83,44,87,36,25,56,14,47,11,95,76,77,25
7850,nombreA7850,apellidoA7850,46083,211.31,Activo,43673,2,4,60,85,11,54,75,6,17,98,10,16,37,84,34,18,2,43,75,96,35,16,83,74,68,3,35,64,64,33,85,84,19,15,96,48,11,47,97,55,56,39,18
7851,nombreA7851,apellidoA7851,46114,212.56,Activo,43674,9,7,96,47,17,79,5,54,47,93,70,68,44,19,97,11,36,74,25,93,16,28,30,89,65,30,38,93,29,30,22,13,46,81,83,21,78,23,47,32,48,4,75
7852,nombreA7852,apellidoA7852,46144,213.81,Activo,43675,17,56,92,67,47,84,63,44,71,13,31,84,1,15,86,84,61,2,39,77,22,53,97,25,45,11,97,23,84,63,45,19,21,90,69,86,63,7,37,84,28,89,60
7853,nombreA7853,apellidoA7853,46175,215.06,Activo,43676,28,15,95,15,55,86,84,39,26,86,67,53,40,56,30,79,17,81,6,95,97,78,30,92,28,35,1,2,68,91,13,61,54,99,6,6,96,22,53,16,75,41,67
7854,nombreA7854,apellidoA7854,46205,216.31,Activo,43677,5,62,4,93,80,52,94,54,29,92,25,79,3,45,24,92,27,5,5,66,97,31,11,17,96,59,49,63,23,1,42,93,70,29,36,53,9,94,79,58,30,74,68
7855,nombreA7855,apellidoA7855,46236,217.56,Activo,43678,35,44,78,75,68,66,97,25,9,31,74,73,57,57,92,70,16,43,29,98,98,13,70,46,54,78,34,22,79,23,51,36,12,7,6,79,36,23,64,62,66,5,76
7856,nombreA7856,apellidoA7856,46267,218.81,Activo,43679,8,18,69,61,42,61,61,13,80,63,38,15,50,3,90,5,82,97,86,95,55,96,65,7,68,88,54,15,48,62,98,88,93,6,21,62,89,46,47,25,26,41,45
7857,nombreA7857,apellidoA7857,46297,220.06,Activo,43680,90,16,70,31,8,6,56,86,91,63,77,20,45,72,37,27,89,53,1,54,89,69,68,44,99,28,22,17,55,6,69,59,53,71,87,48,93,61,78,68,3,61,24
7858,nombreA7858,apellidoA7858,46328,221.31,Activo,43681,72,10,43,80,14,85,16,92,55,87,7,18,26,27,84,91,77,65,91,93,22,36,39,36,65,81,60,67,27,64,12,50,46,70,84,26,70,11,35,78,28,1,22
7859,nombreA7859,apellidoA7859,46358,222.56,Activo,43682,95,60,65,37,60,70,97,22,94,74,79,55,58,12,96,17,99,19,78,97,76,6,64,35,34,33,23,79,66,49,26,54,76,39,96,36,76,61,37,85,13,72,43
7860,nombreA7860,apellidoA7860,46389,223.81,Activo,43683,42,15,71,28,31,21,95,18,19,62,96,68,0,57,37,43,90,10,49,99,47,63,65,23,76,88,99,42,50,99,84,54,23,59,25,29,19,35,41,92,38,91,83
7861,nombreA7861,apellidoA7861,46420,225.06,Activo,43684,71,78,92,46,75,9,49,2,14,30,3,51,57,15,96,41,28,93,46,31,78,37,66,66,32,52,77,91,41,22,29,15,42,6,21,9,76,81,13,88,35,81,10
7862,nombreA7862,apellidoA7862,46448,226.31,Activo,43685,94,14,45,71,35,27,31,9,79,54,95,80,76,95,37,52,60,51,36,93,54,74,39,58,38,94,99,23,66,89,55,86,90,88,46,83,5,68,14,39,37,0,91
7863,nombreA7863,apellidoA7863,46479,227.56,Activo,43686,1,87,68,69,12,22,29,36,91,41,84,56,99,44,56,21,48,59,72,84,17,95,30,14,66,49,61,15,11,92,81,55,73,87,94,55,53,60,99,79,45,59,35
7864,nombreA7864,apellidoA7864,46509,228.81,Activo,43687,73,91,65,5,59,3,47,26,42,59,20,0,99,64,60,74,66,59,71,89,88,54,34,43,32,60,30,41,42,39,31,34,14,67,77,49,51,60,77,35,12,28,88
7865,nombreA7865,apellidoA7865,46540,230.06,Activo,43688,26,94,99,66,61,6,85,47,25,83,26,60,74,71,30,58,8,69,95,84,91,66,45,22,45,95,42,75,40,52,46,56,8,17,24,89,12,97,62,82,25,13,57
7866,nombreA7866,apellidoA7866,46570,231.31,Activo,43689,5,44,8,55,17,36,63,61,18,49,33,15,30,59,22,76,99,8,39,44,88,35,81,11,34,26,19,37,89,7,80,69,56,83,50,47,89,13,75,4,41,44,93
7867,nombreA7867,apellidoA7867,46601,232.56,Activo,43690,59,62,81,56,97,83,12,37,73,83,67,96,31,84,29,14,68,12,28,63,40,45,36,73,21,13,7,86,5,88,23,68,62,80,67,3,52,93,58,13,7,54,55
7868,nombreA7868,apellidoA7868,46632,233.81,Activo,43691,48,89,15,17,69,85,45,20,14,60,95,92,78,83,17,78,7,28,87,20,41,72,69,57,37,33,33,19,76,8,65,79,17,50,8,45,19,10,84,58,82,56,63
7869,nombreA7869,apellidoA7869,46662,235.06,Activo,43692,97,19,9,22,85,87,97,73,7,61,31,8,47,84,67,32,95,53,65,71,35,31,44,53,13,74,98,9,39,42,69,71,41,84,56,14,8,91,89,17,68,56,26
7870,nombreA7870,apellidoA7870,46693,236.31,Activo,43693,57,19,21,40,86,21,63,64,69,71,39,46,73,94,33,80,34,99,96,71,20,57,86,9,72,22,47,38,38,22,35,18,98,88,85,11,87,58,26,57,41,10,25
7871,nombreA7871,apellidoA7871,46723,237.56,Activo,43694,76,83,29,55,42,35,75,86,87,57,32,35,91,55,17,5,97,63,12,74,36,52,52,59,94,84,52,20,51,87,62,61,21,72,48,35,94,41,32,21,35,97,14
7872,nombreA7872,apellidoA7872,46754,238.81,Activo,43695,43,62,27,54,73,17,15,79,13,15,92,55,58,55,23,8,31,42,67,34,13,21,44,61,88,0,31,19,46,94,44,69,24,50,88,19,15,48,13,46,88,28,16
7873,nombreA7873,apellidoA7873,43863,120.05,Activo,43696,53,43,0,9,16,12,96,82,28,97,98,52,44,5,75,95,43,98,71,88,95,5,66,91,62,32,30,41,12,64,60,67,70,97,82,74,13,21,40,71,14,47,76
7874,nombreA7874,apellidoA7874,43892,121.33,Activo,43697,71,32,82,2,67,80,72,17,87,27,67,81,7,98,91,6,29,61,30,0,46,96,69,56,16,37,3,89,72,21,51,91,37,16,76,49,33,42,30,68,74,82,32
7875,nombreA7875,apellidoA7875,43923,122.55,Activo,43698,89,91,71,53,45,15,88,34,20,93,18,77,18,5,23,74,73,27,37,46,39,29,84,37,98,78,78,92,55,72,81,15,53,85,9,10,42,73,52,32,82,27,71
7876,nombreA7876,apellidoA7876,43953,123.81,Activo,43699,66,68,94,90,16,33,38,49,23,41,17,95,85,35,19,49,68,83,88,89,45,61,99,91,58,87,78,94,91,26,25,4,2,15,20,95,76,61,30,37,91,79,62
7877,nombreA7877,apellidoA7877,43984,125.06,Activo,43700,15,41,75,15,69,16,80,83,27,48,98,66,57,82,67,91,60,13,52,6,20,23,96,42,20,48,92,45,32,0,56,33,20,72,29,57,41,30,67,38,53,4,66
7878,nombreA7878,apellidoA7878,44014,126.31,Activo,43701,90,69,61,18,73,89,77,25,69,24,79,60,60,23,41,23,85,12,0,95,55,47,6,72,15,34,5,48,39,58,95,98,96,7,19,90,84,90,26,78,32,81,17
7879,nombreA7879,apellidoA7879,44045,127.56,Activo,43702,92,99,17,21,85,51,32,83,34,15,98,22,75,40,15,44,54,7,94,8,47,53,49,60,4,9,27,85,53,70,40,14,71,75,31,3,16,32,32,44,32,95,30
7880,nombreA7880,apellidoA7880,44076,128.81,Activo,43703,94,81,76,56,56,80,52,35,3,59,94,36,40,79,29,38,97,23,86,25,40,27,31,86,45,43,96,32,15,49,6,60,78,49,42,52,77,40,6,47,32,23,28
7881,nombreA7881,apellidoA7881,44106,130.06,Activo,43704,12,34,62,26,89,13,69,32,80,57,98,93,19,47,27,57,33,15,78,46,5,87,7,19,80,36,69,27,61,74,17,32,38,23,2,98,81,93,24,70,33,9,54
7882,nombreA7882,apellidoA7882,44137,131.31,Activo,43705,34,54,95,10,52,29,9,82,76,61,82,66,30,92,56,8,26,57,5,72,51,7,31,71,57,60,42,91,33,89,58,82,92,41,90,59,26,75,9,54,2,31,43
7883,nombreA7883,apellidoA7883,44167,132.56,Activo,43706,38,43,41,79,99,43,20,41,58,52,77,76,14,9,19,10,37,35,84,22,69,84,49,10,84,26,55,6,57,96,28,77,66,97,45,8,54,69,64,15,48,38,55
7884,nombreA7884,apellidoA7884,44198,133.81,Activo,43707,65,80,14,11,24,27,70,90,20,88,66,57,96,75,64,64,62,90,4,99,5,69,56,28,24,46,95,12,78,76,26,66,88,9,79,4,22,85,31,14,43,35,34
7885,nombreA7885,apellidoA7885,44229,135.06,Activo,43708,56,77,40,67,66,88,77,16,17,51,24,30,12,81,5,72,84,29,68,38,80,31,31,5,38,39,97,17,86,37,58,83,44,23,94,99,59,56,62,18,85,33,31
7886,nombreA7886,apellidoA7886,44257,136.31,Activo,43709,5,26,28,7,40,67,56,72,70,8,14,30,90,22,5,14,2,15,77,61,26,61,14,30,78,36,10,15,0,22,36,30,37,23,26,16,77,86,60,23,76,86,30
7887,nombreA7887,apellidoA7887,44288,137.56,Activo,43710,93,85,2,13,21,10,89,80,29,81,1,28,67,27,87,10,17,87,78,7,29,57,32,17,65,44,6,92,79,38,3,29,45,81,61,83,50,4,85,74,10,66,0
7888,nombreA7888,apellidoA7888,44318,138.81,Activo,43711,29,31,75,73,96,90,97,71,52,39,9,81,72,76,97,5,49,64,30,51,14,42,38,9,97,7,54,24,51,34,88,24,23,70,39,85,70,94,68,36,83,38,38
7889,nombreA7889,apellidoA7889,44349,140.06,Activo,43712,85,77,37,15,8,64,55,37,20,18,85,86,15,28,6,22,38,52,37,99,66,65,54,97,47,29,65,15,8,46,79,71,55,14,70,39,43,56,28,26,31,79,84
7890,nombreA7890,apellidoA7890,44379,141.31,Activo,43713,31,19,36,74,20,87,53,45,40,78,5,19,41,84,14,37,52,99,38,28,77,30,0,82,70,34,52,51,73,9,11,35,89,42,49,37,5,21,30,43,93,66,1
7891,nombreA7891,apellidoA7891,44410,142.56,Activo,43714,53,8,12,97,17,43,8,84,58,23,57,8,34,91,71,75,21,66,80,66,93,70,88,79,36,14,19,44,40,22,49,56,6,92,89,54,84,10,96,6,14,73,22
7892,nombreA7892,apellidoA7892,44441,143.81,Activo,43715,91,71,97,63,68,26,33,55,50,60,85,29,35,79,41,94,89,51,45,20,9,58,76,91,95,51,90,23,96,48,38,99,19,68,8,7,53,53,42,51,94,32,5
7893,nombreA7893,apellidoA7893,44471,145.06,Activo,43716,42,21,83,22,70,33,63,36,29,54,71,73,83,98,33,48,36,25,50,7,14,35,97,39,71,43,32,37,91,52,30,94,95,82,24,23,70,17,62,84,57,74,57
7894,nombreA7894,apellidoA7894,44502,146.31,Activo,43717,41,38,78,80,27,94,11,69,70,29,1,96,22,95,0,47,29,8,15,71,40,41,43,49,47,73,96,18,22,2,80,94,56,44,32,87,82,41,92,61,66,88,27
7895,nombreA7895,apellidoA7895,44532,147.56,Activo,43718,78,62,95,80,42,94,4,42,71,7,66,16,12,36,22,30,25,41,88,20,79,32,90,86,9,18,79,45,91,83,38,37,64,52,15,22,8,4,8,29,17,33,98
7896,nombreA7896,apellidoA7896,44563,148.81,Activo,43719,58,48,47,38,45,59,43,5,86,2,83,76,0,30,63,53,72,68,0,30,88,30,41,65,40,24,53,69,10,38,54,12,85,96,21,73,81,13,87,82,52,68,33
7897,nombreA7897,apellidoA7897,44594,150.06,Activo,43720,87,2,78,60,95,80,69,89,80,21,3,49,34,64,72,25,9,39,71,75,44,98,6,41,56,41,81,60,30,91,27,83,38,84,25,26,16,12,18,42,78,10,28
7898,nombreA7898,apellidoA7898,44622,151.31,Activo,43721,73,30,84,4,62,23,82,5,28,38,64,98,25,4,47,50,41,92,62,16,93,67,21,90,96,35,17,7,67,95,66,73,53,66,68,99,40,23,27,91,3,96,70
7899,nombreA7899,apellidoA7899,44653,152.56,Activo,43722,1,0,25,70,25,51,18,88,97,14,53,12,97,36,21,39,40,75,19,3,38,48,42,80,52,85,5,47,51,7,95,58,40,72,55,29,41,38,98,34,45,57,83
7900,nombreA7900,apellidoA7900,44683,153.81,Activo,43723,77,61,53,90,68,11,40,76,80,27,27,71,78,22,38,20,67,54,32,45,44,6,27,68,15,25,94,92,65,91,62,55,43,68,45,39,71,96,97,82,41,84,88
7901,nombreA7901,apellidoA7901,44714,155.06,Activo,43724,65,8,63,7,65,54,60,56,59,95,12,11,18,90,30,12,77,4,27,42,96,5,1,98,35,91,44,63,9,60,85,35,76,61,49,85,40,57,80,37,11,89,73
7902,nombreA7902,apellidoA7902,44744,156.31,Activo,43725,49,93,12,20,85,49,50,62,39,43,30,96,86,15,21,23,9,62,6,68,76,66,31,7,31,21,22,82,18,87,18,29,35,71,19,66,89,84,51,47,73,65,74
7903,nombreA7903,apellidoA7903,44775,157.56,Activo,43726,19,92,87,66,4,94,34,80,71,8,21,64,54,60,3,48,64,1,34,91,22,54,15,62,40,76,13,28,29,90,78,15,98,15,75,1,75,60,93,21,98,86,40
7904,nombreA7904,apellidoA7904,44806,158.81,Activo,43727,7,58,86,93,64,36,86,81,75,1,6,23,96,65,6,0,59,56,15,22,26,43,1,52,34,20,6,69,40,68,43,65,22,12,34,92,20,32,38,5,96,63,65
7905,nombreA7905,apellidoA7905,44836,160.06,Activo,43728,89,98,17,30,99,9,59,40,20,15,75,62,55,21,95,42,67,29,58,45,43,8,29,38,39,29,47,95,43,4,93,38,73,35,8,78,57,55,76,82,21,24,46
7906,nombreA7906,apellidoA7906,44867,161.31,Activo,43729,35,25,86,86,86,84,24,27,12,61,65,37,52,2,6,35,97,62,42,30,26,32,25,44,65,68,5,91,31,52,90,86,45,33,25,62,29,58,94,62,57,22,4
7907,nombreA7907,apellidoA7907,44897,162.56,Activo,43730,25,44,86,74,4,66,91,75,0,2,25,50,90,89,20,52,1,4,23,93,17,66,14,81,81,94,45,53,44,90,33,90,47,85,59,6,59,9,84,48,41,32,68
7908,nombreA7908,apellidoA7908,44928,163.81,Activo,43731,13,52,90,80,10,76,72,42,30,39,6,97,18,25,94,91,97,84,26,76,78,84,66,3,34,56,20,60,66,15,44,35,85,63,83,61,42,30,99,81,95,59,93
7909,nombreA7909,apellidoA7909,44959,165.06,Activo,43732,89,81,80,28,98,4,14,61,37,5,47,1,89,9,90,83,87,48,13,29,83,87,42,36,20,2,97,5,36,83,84,97,43,9,22,87,71,86,47,21,60,23,76
7910,nombreA7910,apellidoA7910,44987,166.31,Activo,43733,91,30,26,60,52,22,6,60,77,76,89,93,32,70,28,52,74,88,33,57,66,51,29,36,42,11,67,59,74,16,12,20,53,91,59,13,13,64,12,76,4,2,82
7911,nombreA7911,apellidoA7911,45018,167.56,Activo,43734,22,39,62,1,26,10,94,65,63,83,42,29,23,65,57,15,10,44,0,46,3,46,74,16,90,98,87,10,75,51,75,76,88,99,2,43,78,16,3,51,2,93,76
7912,nombreA7912,apellidoA7912,45048,168.81,Activo,43735,21,58,94,49,22,30,21,14,43,24,40,14,5,46,6,84,0,58,87,4,81,55,6,46,85,99,9,18,39,65,15,25,58,41,27,22,71,77,79,79,8,6,94
7913,nombreA7913,apellidoA7913,45079,170.06,Activo,43736,56,42,65,56,44,15,61,32,10,38,53,93,49,98,77,37,81,41,33,68,17,89,78,8,48,60,53,50,71,44,28,21,29,42,40,77,54,52,89,36,93,31,71
7914,nombreA7914,apellidoA7914,45109,171.31,Activo,43737,13,78,97,26,3,77,16,49,12,74,43,12,81,28,39,53,61,36,45,29,40,18,11,88,54,66,3,80,60,10,57,74,97,91,87,38,36,41,6,62,29,15,71
7915,nombreA7915,apellidoA7915,45140,172.56,Activo,43738,79,46,25,29,46,62,56,43,83,53,3,20,34,53,74,60,65,16,9,0,65,25,12,73,98,14,65,92,63,18,30,45,30,5,79,83,58,57,55,56,52,86,3
7916,nombreA7916,apellidoA7916,45171,173.81,Activo,43739,14,39,78,7,14,28,65,1,4,40,2,3,12,87,59,20,80,95,27,7,91,8,39,76,7,17,68,48,18,77,22,97,8,27,93,67,50,5,72,66,39,6,84
7917,nombreA7917,apellidoA7917,45201,175.06,Activo,43740,23,54,24,14,41,7,13,96,60,4,93,93,84,66,46,72,80,95,19,70,47,42,50,43,99,74,44,44,98,10,8,18,68,74,70,67,72,44,15,90,29,21,35
7918,nombreA7918,apellidoA7918,45232,176.31,Activo,43741,84,57,48,51,92,70,74,24,16,25,20,86,30,57,11,85,77,20,58,76,26,30,29,52,83,75,99,91,87,11,28,81,50,33,7,85,92,24,70,61,83,88,20
7919,nombreA7919,apellidoA7919,45262,177.56,Activo,43742,18,26,32,24,4,95,73,74,47,5,93,79,37,1,50,86,19,57,47,87,61,83,8,52,45,73,93,25,16,66,85,33,30,3,85,45,87,25,94,89,79,40,52
7920,nombreA7920,apellidoA7920,45293,178.81,Activo,43743,50,24,99,46,47,98,96,95,14,11,85,78,30,7,72,25,78,89,8,63,0,66,66,39,44,87,33,98,45,36,38,59,83,11,95,1,48,23,60,29,33,50,81
7921,nombreA7921,apellidoA7921,45324,180.06,Activo,43744,76,46,5,65,14,28,64,84,21,35,54,20,4,3,47,15,10,37,59,65,75,68,50,27,61,79,29,15,38,59,26,2,45,29,1,37,13,38,26,59,11,34,17
7922,nombreA7922,apellidoA7922,45353,181.31,Activo,43745,78,59,33,17,61,88,81,21,91,5,69,89,56,27,74,59,58,63,41,65,37,71,82,88,56,8,72,23,2,36,51,36,16,34,16,68,16,62,81,90,92,9,61
7923,nombreA7923,apellidoA7923,45384,182.56,Activo,43746,42,36,13,54,7,76,38,40,27,73,51,1,49,30,64,59,8,55,60,52,84,0,6,50,26,67,29,70,79,73,12,97,83,6,52,95,67,53,19,19,40,65,95
7924,nombreA7924,apellidoA7924,45414,183.81,Activo,43747,58,10,17,92,47,0,63,54,90,24,2,49,46,87,25,22,10,72,6,18,89,12,73,24,44,8,67,1,26,99,81,45,31,33,74,80,37,34,98,51,83,46,78
7925,nombreA7925,apellidoA7925,45445,185.06,Activo,43748,8,90,22,3,83,47,38,40,49,69,1,53,95,31,93,62,66,69,29,16,64,26,3,76,13,96,54,54,54,65,1,66,89,94,23,26,42,89,75,0,82,99,28
7926,nombreA7926,apellidoA7926,45475,186.31,Activo,43749,64,0,88,98,39,7,25,27,28,76,77,23,8,53,59,0,13,63,11,85,16,53,12,31,7,50,50,22,69,5,57,3,8,12,68,66,23,91,20,70,26,61,21
7927,nombreA7927,apellidoA7927,45506,187.56,Activo,43750,61,75,71,73,3,26,34,86,36,84,28,97,58,90,3,56,1,8,6,34,23,76,71,69,18,88,24,3,30,78,1,54,62,48,80,92,9,40,73,71,16,65,12
7928,nombreA7928,apellidoA7928,45537,188.81,Activo,43751,52,63,48,98,35,81,81,81,9,96,23,21,4,90,76,95,75,16,35,42,1,68,19,62,77,52,16,98,46,48,97,3,94,23,34,29,0,83,66,27,10,11,51
7929,nombreA7929,apellidoA7929,45567,190.06,Activo,43752,28,55,72,63,70,89,67,45,9,41,9,92,1,47,33,63,38,51,61,55,86,70,4,4,69,24,94,73,96,34,45,99,27,0,12,69,54,52,56,94,75,76,97
7930,nombreA7930,apellidoA7930,45598,191.31,Activo,43753,67,5,62,74,1,24,48,65,41,74,56,60,60,14,29,4,88,72,93,17,66,14,62,29,31,6,76,90,58,66,67,87,63,62,93,33,16,78,8,44,97,71,37
7931,nombreA7931,apellidoA7931,45628,192.56,Activo,43754,76,63,27,58,93,55,34,14,49,51,83,18,93,89,54,6,20,8,6,16,50,98,49,39,90,60,85,86,97,76,58,50,31,34,99,88,65,89,84,69,27,30,24
