identificador,columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,columna_35,columna_36,columna_37,columna_38,columna_39,columna_40,columna_41,columna_42,columna_43,columna_44,columna_45,columna_46,columna_47,columna_48,columna_49
979,nombreA19,apellidoA19,44410,142.56,Activo,43714,53,8,12,97,17,43,8,84,58,23,57,8,34,91,71,75,21,66,80,66,93,70,88,79,36,14,19,44,40,22,49,56,6,92,89,54,84,10,96,6,14,73,22
980,nombreA20,apellidoA20,44441,143.81,Activo,43715,91,71,97,63,68,26,33,55,50,60,85,29,35,79,41,94,89,51,45,20,9,58,76,91,95,51,90,23,96,48,38,99,19,68,8,7,53,53,42,51,94,32,5
981,nombreA21,apellidoA21,44471,145.06,Activo,43716,42,21,83,22,70,33,63,36,29,54,71,73,83,98,33,48,36,25,50,7,14,35,97,39,71,43,32,37,91,52,30,94,95,82,24,23,70,17,62,84,57,74,57
982,nombreA22,apellidoA22,44502,146.31,Activo,43717,41,38,78,80,27,94,11,69,70,29,1,96,22,95,0,47,29,8,15,71,40,41,43,49,47,73,96,18,22,2,80,94,56,44,32,87,82,41,92,61,66,88,27
983,nombreA23,apellidoA23,44532,147.56,Activo,43718,78,62,95,80,42,94,4,42,71,7,66,16,12,36,22,30,25,41,88,20,79,32,90,86,9,18,79,45,91,83,38,37,64,52,15,22,8,4,8,29,17,33,98
984,nombreA24,apellidoA24,44563,148.81,Activo,43719,58,48,47,38,45,59,43,5,86,2,83,76,0,30,63,53,72,68,0,30,88,30,41,65,40,24,53,69,10,38,54,12,85,96,21,73,81,13,87,82,52,68,33
985,nombreA25,apellidoA25,44594,150.06,Activo,43720,87,2,78,60,95,80,69,89,80,21,3,49,34,64,72,25,9,39,71,75,44,98,6,41,56,41,81,60,30,91,27,83,38,84,25,26,16,12,18,42,78,10,28
986,nombreA26,apellidoA26,44622,151.31,Activo,43721,73,30,84,4,62,23,82,5,28,38,64,98,25,4,47,50,41,92,62,16,93,67,21,90,96,35,17,7,67,95,66,73,53,66,68,99,40,23,27,91,3,96,70
987,nombreA27,apellidoA27,44653,152.56,Activo,43722,1,0,25,70,25,51,18,88,97,14,53,12,97,36,21,39,40,75,19,3,38,48,42,80,52,85,5,47,51,7,95,58,40,72,55,29,41,38,98,34,45,57,83
988,nombreA28,apellidoA28,44683,153.81,Activo,43723,77,61,53,90,68,11,40,76,80,27,27,71,78,22,38,20,67,54,32,45,44,6,27,68,15,25,94,92,65,91,62,55,43,68,45,39,71,96,97,82,41,84,88
989,nombreA29,apellidoA29,44714,155.06,Activo,43724,65,8,63,7,65,54,60,56,59,95,12,11,18,90,30,12,77,4,27,42,96,5,1,98,35,91,44,63,9,60,85,35,76,61,49,85,40,57,80,37,11,89,73
990,nombreA30,apellidoA30,44744,156.31,Activo,43725,49,93,12,20,85,49,50,62,39,43,30,96,86,15,21,23,9,62,6,68,76,66,31,7,31,21,22,82,18,87,18,29,35,71,19,66,89,84,51,47,73,65,74
991,nombreA31,apellidoA31,44775,157.56,Activo,43726,19,92,87,66,4,94,34,80,71,8,21,64,54,60,3,48,64,1,34,91,22,54,15,62,40,76,13,28,29,90,78,15,98,15,75,1,75,60,93,21,98,86,40
992,nombreA32,apellidoA32,44806,158.81,Activo,43727,7,58,86,93,64,36,86,81,75,1,6,23,96,65,6,0,59,56,15,22,26,43,1,52,34,20,6,69,40,68,43,65,22,12,34,92,20,32,38,5,96,63,65
993,nombreA33,apellidoA33,44836,160.06,Activo,43728,89,98,17,30,99,9,59,40,20,15,75,62,55,21,95,42,67,29,58,45,43,8,29,38,39,29,47,95,43,4,93,38,73,35,8,78,57,55,76,82,21,24,46
994,nombreA34,apellidoA34,44867,161.31,Activo,43729,35,25,86,86,86,84,24,27,12,61,65,37,52,2,6,35,97,62,42,30,26,32,25,44,65,68,5,91,31,52,90,86,45,33,25,62,29,58,94,62,57,22,4
995,nombreA35,apellidoA35,44897,162.56,Activo,43730,25,44,86,74,4,66,91,75,0,2,25,50,90,89,20,52,1,4,23,93,17,66,14,81,81,94,45,53,44,90,33,90,47,85,59,6,59,9,84,48,41,32,68
996,nombreA36,apellidoA36,44928,163.81,Activo,43731,13,52,90,80,10,76,72,42,30,39,6,97,18,25,94,91,97,84,26,76,78,84,66,3,34,56,20,60,66,15,44,35,85,63,83,61,42,30,99,81,95,59,93
997,nombreA37,apellidoA37,44959,165.06,Activo,43732,89,81,80,28,98,4,14,61,37,5,47,1,89,9,90,83,87,48,13,29,83,87,42,36,20,2,97,5,36,83,84,97,43,9,22,87,71,86,47,21,60,23,76
998,nombreA38,apellidoA38,44987,166.31,Activo,43733,91,30,26,60,52,22,6,60,77,76,89,93,32,70,28,52,74,88,33,57,66,51,29,36,42,11,67,59,74,16,12,20,53,91,59,13,13,64,12,76,4,2,82
999,nombreA39,apellidoA39,45018,167.56,Activo,43734,22,39,62,1,26,10,94,65,63,83,42,29,23,65,57,15,10,44,0,46,3,46,74,16,90,98,87,10,75,51,75,76,88,99,2,43,78,16,3,51,2,93,76
1000,nombreA40,apellidoA40,45048,168.81,Activo,43735,21,58,94,49,22,30,21,14,43,24,40,14,5,46,6,84,0,58,87,4,81,55,6,46,85,99,9,18,39,65,15,25,58,41,27,22,71,77,79,79,8,6,94
1001,nombreA41,apellidoA41,45079,170.06,Activo,43736,56,42,65,56,44,15,61,32,10,38,53,93,49,98,77,37,81,41,33,68,17,89,78,8,48,60,53,50,71,44,28,21,29,42,40,77,54,52,89,36,93,31,71
1002,nombreA42,apellidoA42,45109,171.31,Activo,43737,13,78,97,26,3,77,16,49,12,74,43,12,81,28,39,53,61,36,45,29,40,18,11,88,54,66,3,80,60,10,57,74,97,91,87,38,36,41,6,62,29,15,71
1003,nombreA43,apellidoA43,45140,172.56,Activo,43738,79,46,25,29,46,62,56,43,83,53,3,20,34,53,74,60,65,16,9,0,65,25,12,73,98,14,65,92,63,18,30,45,30,5,79,83,58,57,55,56,52,86,3
1004,nombreA44,apellidoA44,45171,173.81,Activo,43739,14,39,78,7,14,28,65,1,4,40,2,3,12,87,59,20,80,95,27,7,91,8,39,76,7,17,68,48,18,77,22,97,8,27,93,67,50,5,72,66,39,6,84
1005,nombreA45,apellidoA45,45201,175.06,Activo,43740,23,54,24,14,41,7,13,96,60,4,93,93,84,66,46,72,80,95,19,70,47,42,50,43,99,74,44,44,98,10,8,18,68,74,70,67,72,44,15,90,29,21,35
1006,nombreA46,apellidoA46,45232,176.31,Activo,43741,84,57,48,51,92,70,74,24,16,25,20,86,30,57,11,85,77,20,58,76,26,30,29,52,83,75,99,91,87,11,28,81,50,33,7,85,92,24,70,61,83,88,20
1007,nombreA47,apellidoA47,45262,177.56,Activo,43742,18,26,32,24,4,95,73,74,47,5,93,79,37,1,50,86,19,57,47,87,61,83,8,52,45,73,93,25,16,66,85,33,30,3,85,45,87,25,94,89,79,40,52
1008,nombreA48,apellidoA48,45293,178.81,Activo,43743,50,24,99,46,47,98,96,95,14,11,85,78,30,7,72,25,78,89,8,63,0,66,66,39,44,87,33,98,45,36,38,59,83,11,95,1,48,23,60,29,33,50,81
1009,nombreA49,apellidoA49,45324,180.06,Activo,43744,76,46,5,65,14,28,64,84,21,35,54,20,4,3,47,15,10,37,59,65,75,68,50,27,61,79,29,15,38,59,26,2,45,29,1,37,13,38,26,59,11,34,17
1010,nombreA50,apellidoA50,45353,181.31,Activo,43745,78,59,33,17,61,88,81,21,91,5,69,89,56,27,74,59,58,63,41,65,37,71,82,88,56,8,72,23,2,36,51,36,16,34,16,68,16,62,81,90,92,9,61
1011,nombreA51,apellidoA51,45384,182.56,Activo,43746,42,36,13,54,7,76,38,40,27,73,51,1,49,30,64,59,8,55,60,52,84,0,6,50,26,67,29,70,79,73,12,97,83,6,52,95,67,53,19,19,40,65,95
1012,nombreA52,apellidoA52,45414,183.81,Activo,43747,58,10,17,92,47,0,63,54,90,24,2,49,46,87,25,22,10,72,6,18,89,12,73,24,44,8,67,1,26,99,81,45,31,33,74,80,37,34,98,51,83,46,78
1013,nombreA53,apellidoA53,45445,185.06,Activo,43748,8,90,22,3,83,47,38,40,49,69,1,53,95,31,93,62,66,69,29,16,64,26,3,76,13,96,54,54,54,65,1,66,89,94,23,26,42,89,75,0,82,99,28
1014,nombreA54,apellidoA54,45475,186.31,Activo,43749,64,0,88,98,39,7,25,27,28,76,77,23,8,53,59,0,13,63,11,85,16,53,12,31,7,50,50,22,69,5,57,3,8,12,68,66,23,91,20,70,26,61,21
1015,nombreA55,apellidoA55,45506,187.56,Activo,43750,61,75,71,73,3,26,34,86,36,84,28,97,58,90,3,56,1,8,6,34,23,76,71,69,18,88,24,3,30,78,1,54,62,48,80,92,9,40,73,71,16,65,12
1016,nombreA56,apellidoA56,45537,188.81,Activo,43751,52,63,48,98,35,81,81,81,9,96,23,21,4,90,76,95,75,16,35,42,1,68,19,62,77,52,16,98,46,48,97,3,94,23,34,29,0,83,66,27,10,11,51
1017,nombreA57,apellidoA57,45567,190.06,Activo,43752,28,55,72,63,70,89,67,45,9,41,9,92,1,47,33,63,38,51,61,55,86,70,4,4,69,24,94,73,96,34,45,99,27,0,12,69,54,52,56,94,75,76,97
1018,nombreA58,apellidoA58,45598,191.31,Activo,43753,67,5,62,74,1,24,48,65,41,74,56,60,60,14,29,4,88,72,93,17,66,14,62,29,31,6,76,90,58,66,67,87,63,62,93,33,16,78,8,44,97,71,37
1019,nombreA59,apellidoA59,45628,192.56,Activo,43754,76,63,27,58,93,55,34,14,49,51,83,18,93,89,54,6,20,8,6,16,50,98,49,39,90,60,85,86,97,76,58,50,31,34,99,88,65,89,84,69,27,30,24
1020,nombreA60,apellidoA60,45659,193.81,Activo,43755,95,58,34,91,9,82,95,47,46,82,84,54,69,58,28,95,34,42,80,37,33,80,9,32,55,82,14,98,45,72,58,81,89,49,34,5,6,17,5,32,38,7,11
1021,nombreA61,apellidoA61,45690,195.06,Activo,43756,51,52,39,90,1,88,48,0,22,52,81,97,77,75,3,64,53,62,73,28,31,4,5,9,86,85,16,74,87,7,68,5,0,66,75,63,16,9,25,67,9,9,4
1022,nombreA62,apellidoA62,45718,196.31,Activo,43757,36,20,53,53,83,24,64,39,35,34,13,43,19,89,71,1,11,35,63,21,97,43,18,36,27,28,12,71,10,57,48,32,43,20,23,83,42,42,73,26,95,3,86
1023,nombreA63,apellidoA63,45749,197.56,Activo,43758,19,60,74,78,99,4,45,92,14,10,73,70,99,58,72,34,23,28,63,86,49,97,49,23,49,51,46,78,96,53,92,72,89,80,20,20,26,87,90,6,45,51,26
1024,nombreA64,apellidoA64,45779,198.81,Activo,43759,92,31,74,33,2,25,10,50,94,47,47,89,27,36,55,61,6,37,54,50,26,42,58,41,82,66,50,36,86,31,86,22,18,35,91,80,27,0,87,35,40,33,53
1025,nombreA65,apellidoA65,45810,200.06,Activo,43760,33,30,48,29,59,46,63,1,40,76,7,99,68,85,13,70,5,43,28,87,98,25,99,0,39,71,27,66,38,11,56,60,12,47,27,83,38,51,41,55,8,21,41
1026,nombreA66,apellidoA66,45840,201.31,Activo,43761,63,73,74,95,26,5,99,17,60,17,68,90,33,93,95,34,66,57,40,59,79,91,23,66,65,93,80,47,63,30,18,20,58,12,7,40,5,58,53,57,8,25,99
1027,nombreA67,apellidoA67,45871,202.56,Activo,43762,39,99,44,39,35,63,45,84,47,4,73,18,38,59,41,8,90,79,60,10,64,97,8,64,18,70,88,3,19,97,7,5,33,6,50,49,18,51,82,6,91,27,71
1028,nombreA68,apellidoA68,45902,203.81,Activo,43763,6,26,47,86,75,12,74,96,45,54,24,11,71,44,59,51,14,33,63,36,26,98,22,59,76,54,76,45,30,46,28,27,63,63,60,89,52,98,17,88,1,54,53
1029,nombreA69,apellidoA69,45932,205.06,Activo,43764,96,79,86,94,65,98,9,26,47,75,65,50,86,91,29,76,86,76,18,16,27,90,15,22,39,58,75,35,9,86,84,59,3,89,12,14,74,86,15,3,31,78,5
1030,nombreA70,apellidoA70,45963,206.31,Activo,43765,88,82,17,11,21,61,11,2,94,74,61,6,42,38,56,72,72,24,20,44,33,58,30,82,50,48,75,33,65,55,33,34,25,11,95,47,53,78,53,17,53,19,85
1031,nombreA71,apellidoA71,45993,207.56,Activo,43766,24,7,74,21,88,25,43,93,15,36,25,34,84,70,34,59,14,32,23,9,49,4,89,3,18,96,26,91,2,69,77,99,15,12,41,17,73,42,74,91,56,85,18
1032,nombreA72,apellidoA72,46024,208.81,Activo,43767,88,53,34,27,43,47,73,96,13,92,79,52,99,81,64,90,50,72,33,9,95,35,54,12,27,53,3,81,71,56,0,15,32,80,85,84,66,72,15,91,2,55,37
1033,nombreA73,apellidoA73,46055,210.06,Activo,43768,96,2,28,83,59,54,70,50,52,17,10,52,48,60,13,18,5,2,69,90,55,95,36,68,67,3,71,23,43,72,26,56,20,8,61,40,41,77,87,1,2,6,10
1034,nombreA74,apellidoA74,46083,211.31,Activo,43769,95,59,69,15,12,0,4,54,18,51,30,90,29,86,15,67,9,40,12,33,74,8,29,85,90,97,30,35,73,12,84,61,14,22,32,6,76,13,23,54,74,37,97
1035,nombreA75,apellidoA75,46114,212.56,Activo,43770,18,0,93,9,29,67,85,48,63,2,73,55,90,34,82,67,39,1,43,28,69,48,69,95,95,5,24,86,43,57,66,1,1,57,65,25,33,92,95,61,34,38,71
1036,nombreA76,apellidoA76,46144,213.81,Activo,43771,81,25,74,1,46,25,85,12,59,99,99,66,34,51,22,25,95,44,75,41,80,39,72,52,7,22,84,82,21,30,54,33,61,74,18,82,23,46,36,93,68,9,20
1037,nombreA77,apellidoA77,46175,215.06,Activo,43772,94,28,46,8,92,49,40,14,98,23,74,8,61,72,66,9,46,73,2,41,64,75,14,33,50,49,37,45,4,29,84,8,88,12,37,15,34,40,91,12,76,64,94
1038,nombreA78,apellidoA78,46205,216.31,Activo,43773,15,32,2,6,38,49,30,29,47,57,92,13,73,57,23,95,35,80,85,1,83,68,98,9,60,48,66,50,47,25,94,36,94,16,43,10,70,85,35,10,73,90,54
1039,nombreA79,apellidoA79,46236,217.56,Activo,43774,27,52,69,82,87,71,75,22,70,69,81,71,66,32,59,75,55,19,15,26,13,14,85,0,82,35,27,83,12,69,97,88,44,30,70,44,30,69,69,53,35,90,87
1040,nombreA80,apellidoA80,46267,218.81,Activo,43775,73,25,51,96,80,13,78,95,50,87,11,95,67,58,10,79,25,48,24,64,40,4,94,81,71,81,55,32,1,49,46,77,54,29,4,86,28,22,23,59,33,2,56
1041,nombreA81,apellidoA81,46297,220.06,Activo,43776,25,69,47,16,10,29,20,70,16,90,30,60,90,32,27,45,42,61,43,7,58,44,4,12,35,72,10,24,53,87,11,21,48,11,75,63,7,37,87,61,28,51,23
1042,nombreA82,apellidoA82,46328,221.31,Activo,43777,28,56,4,15,63,25,45,3,25,46,25,62,25,84,39,40,67,4,41,74,95,99,14,39,36,16,87,93,5,62,35,23,21,4,62,8,82,25,93,65,64,46,67
1043,nombreA83,apellidoA83,46358,222.56,Activo,43778,37,54,82,34,47,21,84,66,82,84,63,2,89,83,34,13,18,87,94,25,8,78,84,67,17,63,0,1,17,80,13,38,42,55,33,99,49,37,51,67,24,37,33
1044,nombreA84,apellidoA84,46389,223.81,Activo,43779,4,77,42,4,94,3,40,2,10,31,19,97,70,44,92,69,28,81,9,33,22,59,72,32,50,79,7,52,92,97,88,33,94,21,41,41,50,35,48,78,68,48,64
1045,nombreA85,apellidoA85,46420,225.06,Activo,43780,43,13,86,77,79,93,89,91,95,61,6,0,87,67,28,4,68,31,23,49,20,43,75,47,86,87,97,97,48,84,27,15,99,98,99,80,65,88,81,53,89,82,52
1046,nombreA86,apellidoA86,46448,226.31,Activo,43781,6,38,78,84,88,52,95,9,21,3,67,72,50,44,53,59,36,97,52,23,75,39,15,64,77,71,39,41,63,83,6,3,73,13,57,23,34,98,13,17,86,94,7
1047,nombreA87,apellidoA87,46479,227.56,Activo,43782,88,42,38,77,8,6,61,50,31,69,15,31,18,5,31,90,7,22,38,32,21,62,41,34,27,27,18,95,18,4,79,8,81,38,53,80,70,77,83,54,48,59,2
1048,nombreA88,apellidoA88,46509,228.81,Activo,43783,86,27,27,47,67,58,78,6,54,78,83,55,68,41,85,54,82,64,26,29,77,22,65,28,19,88,51,51,38,74,41,11,74,0,80,80,12,61,88,75,57,97,27
1049,nombreA89,apellidoA89,46540,230.06,Activo,43784,56,17,5,19,84,36,80,79,92,56,62,12,39,48,89,90,4,15,26,7,47,62,19,99,9,31,55,20,46,99,10,35,59,44,46,2,65,90,78,58,53,2,91
1050,nombreA90,apellidoA90,46570,231.31,Activo,43785,42,65,15,52,23,23,60,6,61,54,97,59,14,7,19,5,89,81,3,66,12,99,7,28,78,96,64,28,87,11,46,58,90,7,0,30,65,10,32,79,79,25,21
1051,nombreA91,apellidoA91,46601,232.56,Activo,43786,65,88,48,69,87,60,76,42,16,40,21,20,49,66,93,79,41,46,98,6,34,95,8,94,6,25,47,39,48,69,8,60,24,39,92,34,75,25,28,1,50,32,13
1052,nombreA92,apellidoA92,46632,233.81,Activo,43787,46,37,31,95,73,0,15,17,43,69,4,44,43,26,5,92,36,57,20,64,6,74,96,40,65,55,70,1,12,22,39,5,81,39,94,41,35,80,38,44,89,50,16
1053,nombreA93,apellidoA93,46662,235.06,Activo,43788,43,16,76,4,81,30,26,29,93,43,58,44,12,94,95,33,76,8,84,82,23,83,47,29,40,27,72,25,26,92,68,33,51,5,24,15,10,32,45,11,17,36,4
1054,nombreA94,apellidoA94,46693,236.31,Activo,43789,3,57,48,46,63,29,44,33,18,0,5,33,62,56,48,79,96,2,74,50,56,56,18,46,73,99,86,39,16,46,1,52,28,28,83,16,38,57,12,48,31,4,15
1055,nombreA95,apellidoA95,46723,237.56,Activo,43790,24,78,40,58,68,31,21,94,34,13,88,68,77,11,62,12,81,25,22,73,0,92,12,56,87,91,87,6,83,4,54,89,70,84,97,41,26,96,33,42,56,29,59
1056,nombreA96,apellidoA96,46754,238.81,Activo,43791,47,58,48,25,4,78,2,44,95,33,33,6,83,73,27,20,28,61,64,9,28,31,46,19,39,6,23,57,65,29,10,48,10,48,43,67,29,92,72,47,71,77,72
1057,nombreA1,apellidoA1,43863,120.05,Activo,43792,43,18,10,67,92,99,8,64,90,87,65,8,28,77,44,15,30,35,59,56,99,6,21,32,28,25,37,87,62,23,42,75,86,52,61,50,38,71,98,64,95,18,25
1058,nombreA2,apellidoA2,43892,121.33,Activo,43793,2,29,68,49,6,57,98,49,80,28,27,78,15,43,4,45,63,21,28,28,88,15,12,84,11,61,80,61,94,18,21,47,39,62,5,55,90,89,23,23,17,55,78
1059,nombreA3,apellidoA3,43923,122.55,Activo,43794,40,23,84,98,58,58,85,87,11,90,66,94,22,19,21,99,67,13,81,3,51,49,34,86,24,61,90,29,1,13,96,88,46,32,48,20,15,77,68,19,43,96,76
1060,nombreA4,apellidoA4,43953,123.81,Activo,43795,28,8,71,42,66,96,89,67,0,36,5,97,9,81,62,28,39,93,33,78,92,33,33,31,66,77,91,32,38,2,64,9,87,98,40,34,19,11,16,53,18,90,11
1061,nombreA5,apellidoA5,43984,125.06,Activo,43796,8,93,30,11,20,33,32,24,41,70,73,8,44,50,83,74,28,78,46,81,68,91,88,7,26,21,27,53,17,68,53,50,37,84,14,25,99,14,99,48,10,97,99
1062,nombreA6,apellidoA6,44014,126.31,Activo,43797,11,59,92,90,89,3,18,23,69,14,8,8,57,44,11,1,75,56,42,83,19,3,52,32,11,5,78,48,18,0,14,50,14,87,88,84,6,38,91,53,13,33,51
1063,nombreA7,apellidoA7,44045,127.56,Activo,43798,19,48,91,29,39,76,44,80,76,30,71,45,72,10,72,87,77,15,28,57,8,37,24,83,23,85,22,6,26,60,29,78,16,8,16,50,67,18,75,75,15,94,23
1064,nombreA8,apellidoA8,44076,128.81,Activo,43799,43,12,58,32,60,38,33,36,93,93,31,88,72,82,75,45,63,21,84,14,13,49,17,20,72,65,6,21,9,6,56,8,93,85,3,29,49,31,25,40,73,1,8
1065,nombreA9,apellidoA9,44106,130.06,Activo,43800,60,76,55,94,84,34,43,31,83,11,92,95,56,64,17,25,80,14,26,96,48,65,46,40,87,6,85,81,38,22,22,83,70,82,68,6,92,41,93,37,41,96,83
1066,nombreA10,apellidoA10,44137,131.31,Activo,43801,8,33,60,44,29,41,90,25,31,70,43,29,67,84,95,46,91,93,7,65,42,38,88,26,44,99,93,42,14,5,1,94,79,51,80,48,48,37,9,13,7,70,42
1067,nombreA11,apellidoA11,44167,132.56,Activo,43802,41,30,98,4,16,89,35,49,36,36,26,75,14,67,11,59,48,89,2,82,52,45,81,62,49,89,97,18,38,31,87,77,75,25,87,7,87,48,89,77,61,40,49
1068,nombreA12,apellidoA12,44198,133.81,Activo,43803,8,69,6,45,27,30,77,2,39,75,74,15,77,45,81,65,79,42,89,46,25,87,62,62,72,99,65,30,73,42,16,42,38,11,29,58,85,60,79,87,97,25,7
1069,nombreA13,apellidoA13,44229,135.06,Activo,43804,65,2,13,68,34,14,86,38,85,64,90,60,5,87,65,62,39,7,54,61,38,18,97,64,24,48,71,25,64,4,45,76,26,26,39,45,8,11,68,55,18,2,76
1070,nombreA14,apellidoA14,44257,136.31,Activo,43805,50,38,98,11,73,71,83,63,39,8,85,26,22,33,55,59,9,69,1,52,41,12,22,62,31,27,46,88,62,23,25,52,64,25,95,24,88,68,0,9,84,19,51
1071,nombreA15,apellidoA15,44288,137.56,Activo,43806,61,4,63,11,14,35,72,3,95,46,51,7,95,28,64,68,57,76,70,79,21,56,65,94,28,8,38,61,10,46,89,82,96,77,86,4,88,49,9,99,34,40,67
1072,nombreA16,apellidoA16,44318,138.81,Activo,43807,42,41,27,8,35,51,9,28,40,42,71,49,27,45,85,78,86,23,15,77,49,42,42,39,53,0,94,23,62,11,83,14,75,51,57,9,28,86,96,12,57,31,85
1073,nombreA17,apellidoA17,44349,140.06,Activo,43808,32,55,64,9,93,82,11,42,39,89,52,81,36,67,93,72,0,58,8,56,21,84,87,11,18,2,55,26,82,10,28,81,26,7,81,36,49,19,71,29,13,0,31
1074,nombreA18,apellidoA18,44379,141.31,Activo,43809,34,55,64,99,73,70,55,48,44,19,83,48,36,28,93,98,69,33,83,31,28,22,60,77,12,43,41,48,33,52,48,17,94,44,38,39,91,78,20,43,6,95,71
1075,nombreA19,apellidoA19,44410,142.56,Activo,43810,26,18,31,49,54,65,1,81,33,33,47,22,73,61,46,36,37,56,19,49,97,2,54,22,19,27,27,84,46,79,21,38,83,9,96,69,92,90,36,26,41,13,72
1076,nombreA20,apellidoA20,44441,143.81,Activo,43811,34,50,2,99,24,53,64,36,49,41,47,90,83,69,59,84,24,99,30,19,14,18,21,87,84,86,38,50,72,38,41,27,49,89,77,77,67,69,51,19,73,51,75
1077,nombreA21,apellidoA21,44471,145.06,Activo,43812,22,61,81,38,89,28,17,20,59,81,86,1,50,68,97,76,96,76,50,34,99,92,65,1,39,66,78,80,67,34,72,91,10,71,15,89,63,1,94,13,55,42,23
1078,nombreA22,apellidoA22,44502,146.31,Activo,43813,51,98,5,3,40,22,9,88,45,63,53,92,44,41,30,98,7,21,43,29,60,85,74,49,81,25,22,30,66,56,7,41,51,43,58,14,41,36,35,2,49,2,27
1079,nombreA23,apellidoA23,44532,147.56,Activo,43814,7,40,4,72,43,1,48,72,96,2,40,33,39,42,57,88,25,75,69,59,67,35,15,90,27,81,54,81,0,90,98,6,86,31,76,91,0,16,98,29,97,60,50
1080,nombreA24,apellidoA24,44563,148.81,Activo,43815,96,67,35,68,12,58,67,34,9,4,57,31,35,99,53,47,33,59,27,92,51,46,62,38,53,19,23,10,13,32,92,22,91,67,28,84,87,13,88,27,87,19,76
1081,nombreA25,apellidoA25,44594,150.06,Activo,43816,47,33,99,1,19,15,0,56,64,23,62,37,36,60,48,15,76,45,29,56,22,75,12,47,78,96,47,61,7,12,0,94,49,26,44,64,26,71,34,60,87,91,79
1082,nombreA26,apellidoA26,44622,151.31,Activo,43817,67,9,14,30,55,61,62,36,92,36,92,73,79,61,89,72,45,31,72,52,75,81,94,85,45,22,48,89,91,22,30,76,26,32,33,7,70,56,92,33,6,16,52
1083,nombreA27,apellidoA27,44653,152.56,Activo,43818,51,96,5,30,72,87,55,30,7,0,67,41,59,78,91,70,40,76,44,7,36,82,29,39,6,76,99,12,87,97,80,12,38,73,42,10,27,66,92,91,8,53,77
1084,nombreA28,apellidoA28,44683,153.81,Activo,43819,43,8,26,19,22,92,48,35,25,19,14,96,41,37,49,40,0,1,85,58,19,67,23,24,94,54,85,12,74,1,13,45,38,94,17,8,28,69,67,82,23,5,51
1085,nombreA29,apellidoA29,44714,155.06,Activo,43820,21,9,44,71,41,26,83,49,80,64,35,9,9,22,32,79,25,86,93,20,74,15,68,7,99,18,76,28,38,74,34,14,77,86,12,94,16,30,55,8,72,66,29
1086,nombreA30,apellidoA30,44744,156.31,Activo,43821,70,37,55,97,77,13,13,10,85,6,24,28,75,68,64,23,70,56,55,67,48,56,31,52,70,28,1,51,49,94,57,54,32,61,30,51,30,23,9,10,24,49,14
1087,nombreA31,apellidoA31,44775,157.56,Activo,43822,56,72,43,49,19,88,35,9,81,79,27,51,66,58,38,13,63,64,59,91,9,57,44,32,37,13,56,52,35,12,55,51,46,28,9,53,62,52,58,96,60,43,81
1088,nombreA32,apellidoA32,44806,158.81,Activo,43823,11,65,79,76,74,28,68,23,79,94,36,57,39,79,27,76,29,62,83,61,22,9,43,8,45,11,80,38,50,15,87,17,30,55,75,45,52,82,20,6,59,25,36
1089,nombreA33,apellidoA33,44836,160.06,Activo,43824,29,7,71,68,95,74,39,8,49,3,2,13,28,7,59,64,32,47,54,59,70,92,63,93,2,45,7,36,5,63,82,78,22,70,7,60,71,67,73,4,11,57,30
1090,nombreA34,apellidoA34,44867,161.31,Activo,43825,86,43,38,54,76,80,22,48,4,43,32,40,92,74,90,68,11,37,14,37,33,15,5,6,71,81,93,30,34,36,35,62,82,45,94,14,90,0,86,36,19,85,52
1091,nombreA35,apellidoA35,44897,162.56,Activo,43826,71,6,95,38,3,86,52,92,32,44,50,74,85,48,37,2,57,86,11,18,26,41,71,23,72,29,78,3,60,74,22,89,2,27,21,70,65,60,70,8,89,76,45
1092,nombreA36,apellidoA36,44928,163.81,Activo,43827,14,58,32,58,38,0,85,67,78,35,45,29,86,46,56,30,31,82,12,70,46,65,68,38,24,48,68,70,81,92,23,94,28,5,30,35,84,4,10,2,67,48,63
1093,nombreA37,apellidoA37,44959,165.06,Activo,43828,49,95,58,18,98,83,99,93,94,92,60,50,60,61,86,46,68,34,86,45,17,42,77,76,77,27,37,82,92,65,38,52,21,32,99,87,95,60,64,11,83,83,40
1094,nombreA38,apellidoA38,44987,166.31,Activo,43829,59,4,78,91,8,75,94,86,27,5,41,38,85,75,91,49,64,99,34,68,56,13,58,16,64,0,67,15,71,38,0,17,55,55,98,63,77,14,90,98,48,69,16
1095,nombreA39,apellidoA39,45018,167.56,Activo,43830,15,57,89,60,3,20,53,1,33,25,70,83,54,78,31,2,85,75,94,77,75,91,92,60,6,86,82,89,85,97,15,2,28,22,31,74,2,73,15,57,76,22,52
1096,nombreA40,apellidoA40,45048,168.81,Activo,43831,5,47,99,24,11,20,77,65,32,94,59,7,16,42,46,32,66,60,64,98,44,73,29,2,59,80,48,65,78,19,27,15,87,40,57,51,80,4,79,18,41,64,50
